state,price,condition,cylinders,fuel,manufacturer,drive,year,title_status,odometer,paint_color,lat,long,lat_clean,long_clean,cluster_gmm_auto_input
oh,12925,excellent,6 cylinders,gas,lincoln,4wd,2013,,117779.0,,42.300673,-8424108.0,40.388783,-82.764915,0
co,13000,,,diesel,gmc,,2006,clean,296000.0,,38.5976,-107.9921,39.059811,-105.311104,1
ny,13990,good,,diesel,volkswagen,fwd,2011,clean,93883.0,,42.66,-73.79,42.165726,-74.948051,10
ca,8250,excellent,4 cylinders,hybrid,toyota,,2012,clean,143367.0,,38.564904,-121.251583,36.116203,-119.681564,13
ky,12998,good,,gas,mercedes-benz,,2007,rebuilt,117000.0,,38.2683,-85.4845,37.66814,-84.670067,1
tn,17999,,6 cylinders,gas,gmc,,2013,clean,87004.0,custom,36.5853,-87.4186,35.747845,-86.692345,1
co,7589,,4 cylinders,gas,chevrolet,fwd,2011,clean,97671.0,silver,39.909992,-10502643.0,39.059811,-105.311104,4
wa,17900,excellent,,gas,toyota,4wd,1992,clean,0.0,,47.707871,-122.174553,47.400902,-121.490494,5
tx,15999,excellent,,gas,acura,fwd,2014,clean,137576.0,brown,28.808302,-96.991467,31.054487,-97.563461,11
ks,15995,excellent,4 cylinders,gas,mitsubishi,4wd,2018,,53660.0,,3906532.0,-94.857695,38.5266,-96.726486,4
nj,8995,,4 cylinders,gas,honda,fwd,2012,clean,39933.0,white,40.434221,-74.219881,40.298904,-74.521011,4
wa,79999,,,diesel,ford,4wd,2019,clean,41759.0,white,46.234838,-119.128015,47.400902,-121.490494,12
tx,26950,excellent,6 cylinders,diesel,ram,4wd,2016,clean,252712.0,white,31.737502,-106.371606,31.054487,-97.563461,6
ar,5200,fair,4 cylinders,gas,honda,fwd,2010,clean,128000.0,silver,36.1716,-94428.0,34.969704,-92.373123,4
ca,68777,excellent,,gas,volvo,4wd,2020,clean,1375.0,,35.283445,-120.658029,36.116203,-119.681564,12
id,10999,,,gas,chevrolet,fwd,2016,clean,68638.0,black,47.65613,-117.236949,44.240459,-114.478828,10
co,22590,good,6 cylinders,gas,mercedes-benz,rwd,2014,clean,63367.0,,33.7865,-84.4454,39.059811,-105.311104,10
id,5900,good,8 cylinders,gas,dodge,4wd,2004,clean,169000.0,,47.6536,-117.4317,44.240459,-114.478828,7
ca,18999,like new,,gas,dodge,,2016,clean,82000.0,,37.636133,-120.99688,36.116203,-119.681564,13
mi,9900,excellent,8 cylinders,gas,ford,,2013,clean,113000.0,white,42.486017,-83.435764,43.326618,-84.536095,6
tn,18000,excellent,,gas,ford,rwd,2014,clean,111913.0,black,36.292259,-86.733337,35.747845,-86.692345,6
wa,13995,,4 cylinders,gas,volkswagen,fwd,2013,clean,95155.0,grey,45.391373,-122.613533,47.400902,-121.490494,14
oh,16900,good,8 cylinders,gas,ford,4wd,2014,clean,137000.0,black,42.8409,-83.4288,40.388783,-82.764915,7
tx,2995,,,gas,acura,,2002,clean,145000.0,,31.7814,-106.3613,31.054487,-97.563461,1
pa,6500,excellent,4 cylinders,gas,toyota,fwd,2010,clean,95000.0,grey,40.6517,-75.223,40.590752,-77.209755,4
az,54995,,8 cylinders,diesel,chevrolet,4wd,2016,clean,71159.0,black,33.396353,-111.954863,33.729759,-111.431221,12
ks,10300,good,4 cylinders,gas,kia,fwd,2015,lien,95000.0,black,3911544.0,-95.84947,38.5266,-96.726486,4
nc,23998,,6 cylinders,gas,ford,rwd,2019,clean,24635.0,silver,,,35.630066,-79.806419,10
nj,25000,excellent,6 cylinders,diesel,ram,4wd,2001,clean,200000.0,grey,40.8897,-74.4844,40.298904,-74.521011,6
ma,12995,excellent,4 cylinders,gas,kia,fwd,2014,clean,53000.0,,42002.0,-70.8448,42.230171,-71.530106,4
id,5495,,6 cylinders,gas,dodge,4wd,2008,clean,176938.0,white,45.16369,-113.89423,44.240459,-114.478828,1
il,41500,,8 cylinders,gas,gmc,4wd,2016,clean,138400.0,white,35.226332,-91.713856,40.349457,-88.986137,7
ct,32990,good,,electric,tesla,rwd,2013,clean,62588.0,white,41.81,-72.9,41.597782,-72.755371,10
ca,13470,excellent,4 cylinders,gas,bmw,,2012,clean,82759.0,,33.741517,-116.35686,36.116203,-119.681564,13
ca,13888,like new,4 cylinders,gas,honda,,2015,clean,140133.0,black,36.815437,-119.697643,36.116203,-119.681564,13
fl,9995,excellent,4 cylinders,gas,toyota,fwd,2010,clean,80156.0,silver,24.66685,-81.499329,27.766279,-81.686783,11
ca,9999,,,gas,chevrolet,,2010,clean,79000.0,,37.636133,-120.99688,36.116203,-119.681564,13
nj,6700,,6 cylinders,gas,acura,4wd,2008,clean,187687.0,silver,40.40825,-74.372882,40.298904,-74.521011,1
fl,6992,excellent,6 cylinders,gas,infiniti,rwd,2009,clean,131212.0,grey,2693111.0,-80.142651,27.766279,-81.686783,11
co,6000,,,gas,honda,fwd,2007,clean,158843.0,blue,40.390756,-104.754236,39.059811,-105.311104,10
il,5000,good,4 cylinders,gas,jeep,fwd,2011,clean,132224.0,silver,38.7947,-90.2831,40.349457,-88.986137,4
in,13900,,,gas,chevrolet,,2007,clean,174895.0,,39.610423,-85.448141,39.849426,-86.258278,1
wa,83999,excellent,8 cylinders,diesel,ford,4wd,2017,clean,30650.0,black,47.197304,-122.291776,47.400902,-121.490494,12
ks,34888,,,gas,chevrolet,4wd,2015,clean,127976.0,silver,39.783173,-93.553832,38.5266,-96.726486,9
hi,19000,,,gas,honda,,2017,clean,63560.0,,21.3488,-157.8759,21.094318,-157.498337,8
ky,16590,good,,gas,volkswagen,fwd,2015,clean,39649.0,black,38.22,-85.74,37.66814,-84.670067,10
nv,14999,,,gas,hyundai,,2016,clean,89830.0,grey,36.1232,-115902.0,38.313515,-117.055374,1
la,7999,,,gas,nissan,,2012,clean,150340.0,,30.1219,-91.9502,31.169546,-91.867805,1
ia,34995,good,6 cylinders,gas,chevrolet,4wd,2018,rebuilt,40412.0,black,41.614356,-93.600567,42.011539,-93.210526,9
ia,27988,,,gas,ford,,2016,clean,65521.0,,41.1345,-96.2458,42.011539,-93.210526,9
or,10990,,,gas,honda,,2012,clean,117839.0,,45.382346,-122.605132,44.572021,-122.070938,1
ut,71999,,,diesel,chevrolet,4wd,2020,clean,21502.0,white,43.61974,-116.29469,40.150032,-111.862434,12
pa,44995,,8 cylinders,diesel,ford,4wd,2016,clean,141840.0,black,39.4567,-76.9696,40.590752,-77.209755,12
wi,39995,,,gas,gmc,4wd,2019,clean,8308.0,white,46.46321,-90.148219,44.268543,-89.616508,9
ri,13995,excellent,,gas,gmc,4wd,2010,clean,142854.0,red,41.668966,-70.269642,41.680893,-71.51178,0
ga,6995,excellent,4 cylinders,gas,chrysler,fwd,2012,clean,99000.0,red,3244873.0,-81.109441,33.040619,-83.643074,4
co,12000,good,8 cylinders,diesel,ford,4wd,2003,clean,2120691.0,white,40662.0,-104.6447,39.059811,-105.311104,5
ma,3795,excellent,6 cylinders,gas,infiniti,fwd,2004,clean,128508.0,black,42.872416,-71.315088,42.230171,-71.530106,0
ca,6500,excellent,6 cylinders,gas,bmw,,2008,clean,135000.0,,33.745144,-116.351803,36.116203,-119.681564,13
fl,19990,,,gas,ford,fwd,2017,clean,34104.0,black,29.169838,-82.138774,27.766279,-81.686783,10
ut,7499,excellent,8 cylinders,gas,mercedes-benz,rwd,2003,clean,68375.0,silver,37.1364,-113.505,40.150032,-111.862434,6
oh,25981,,,gas,infiniti,4wd,2018,clean,42148.0,,40.980404,-81.494766,40.388783,-82.764915,1
fl,22600,excellent,6 cylinders,gas,ford,4wd,2012,clean,98549.0,silver,27.234099,-80.829894,27.766279,-81.686783,11
id,4991,,,gas,chrysler,,2005,clean,237193.0,,43.50511,-111.99958,44.240459,-114.478828,1
sd,13600,good,4 cylinders,gas,nissan,4wd,2012,rebuilt,96950.0,,43.4775,-96.7041,44.299782,-99.438828,7
tx,7700,like new,8 cylinders,gas,cadillac,4wd,2009,clean,139000.0,white,32.8697,-96.9389,31.054487,-97.563461,11
ca,14999,,4 cylinders,gas,chevrolet,fwd,2018,clean,84868.0,grey,36.790784,-119.789897,36.116203,-119.681564,13
co,17477,,,gas,ford,,2013,clean,143000.0,silver,39.380709,-104.866236,39.059811,-105.311104,1
nj,17495,,,gas,chevrolet,,2015,clean,84185.0,silver,40.923344,-74.143356,40.298904,-74.521011,1
ia,19900,good,4 cylinders,gas,hyundai,fwd,2021,clean,351.0,white,42.6609,-93.9049,42.011539,-93.210526,4
ca,5900,fair,8 cylinders,gas,pontiac,,1982,clean,112000.0,,39.8032,-121.8673,36.116203,-119.681564,5
me,26995,,,other,ram,4wd,2017,clean,67595.0,white,42.756205,-71.210258,44.693947,-69.381927,9
md,14450,,,gas,volkswagen,4wd,2016,clean,118276.0,,40.89333,-74.164125,39.063946,-76.802101,1
tx,18990,good,,gas,hyundai,fwd,2018,clean,13227.0,silver,308.0,-94.14,31.054487,-97.563461,10
ak,19899,excellent,6 cylinders,gas,jeep,4wd,2014,clean,85400.0,,61.217629,-149.841757,61.370716,-152.404419,2
ca,24581,,4 cylinders,gas,honda,fwd,2019,clean,30139.0,white,38.630615,-121.20752,36.116203,-119.681564,13
tx,16995,excellent,4 cylinders,gas,bmw,4wd,2014,clean,90983.0,white,31.732128,-106.36604,31.054487,-97.563461,11
tx,8988,,,gas,infiniti,fwd,2005,clean,150499.0,blue,32.86472,-96.66938,31.054487,-97.563461,11
wa,8800,excellent,4 cylinders,gas,chevrolet,fwd,2014,clean,52000.0,white,4782716.0,-122.398746,47.400902,-121.490494,14
ut,37895,,6 cylinders,gas,chevrolet,4wd,2018,clean,25741.0,black,45.16369,-113.89423,40.150032,-111.862434,9
wa,15000,good,8 cylinders,gas,chevrolet,,2002,clean,90000.0,,46.2232,-119.771,47.400902,-121.490494,7
tn,22243,like new,6 cylinders,gas,gmc,4wd,2015,clean,136632.0,black,35.7559,-83.9316,35.747845,-86.692345,0
ma,16880,good,8 cylinders,gas,nissan,4wd,2012,clean,119000.0,red,42.3182,-71.6464,42.230171,-71.530106,7
az,12995,,4 cylinders,gas,mercedes-benz,rwd,2012,clean,87306.0,grey,32.236075,-110.878886,33.729759,-111.431221,11
ct,5200,like new,6 cylinders,gas,dodge,4wd,2010,clean,104238.0,black,41.2005,-73.1688,41.597782,-72.755371,0
tx,13999,excellent,6 cylinders,gas,chrysler,,2006,,173008.0,,33.422577,-11253651.0,31.054487,-97.563461,11
id,10995,,,gas,subaru,,2009,clean,101946.0,grey,47.656893,-117.31189,44.240459,-114.478828,1
nm,16000,good,6 cylinders,gas,lexus,4wd,1997,clean,241650.0,green,34.814917,-106.762905,34.840515,-106.248482,5
ca,4500,good,4 cylinders,gas,nissan,rwd,2004,salvage,158000.0,grey,38.6406,-121.444,36.116203,-119.681564,13
nc,13999,,,gas,nissan,fwd,2015,clean,57183.0,,35.354893,-80.620315,35.630066,-79.806419,10
fl,38590,good,8 cylinders,other,ford,4wd,2015,clean,41804.0,brown,29.67,-82.33,27.766279,-81.686783,7
il,9995,excellent,6 cylinders,gas,chevrolet,fwd,2003,clean,83011.0,blue,38.807717,-90.479107,40.349457,-88.986137,0
nc,7500,,,gas,lincoln,,2004,clean,110647.0,,34.209703,-77.843995,35.630066,-79.806419,1
pa,7700,,,diesel,volkswagen,,2011,rebuilt,89000.0,,40.351264,-76.210349,40.590752,-77.209755,1
ca,18699,,6 cylinders,gas,nissan,fwd,2017,clean,78191.0,red,38.403966,-121.386274,36.116203,-119.681564,13
co,13999,,8 cylinders,gas,chevrolet,4wd,1999,clean,196372.0,,40.182151,-105.102373,39.059811,-105.311104,7
ca,9500,,6 cylinders,gas,honda,,2009,clean,185690.0,black,38.655305,-120.953858,36.116203,-119.681564,1
pa,3000,fair,6 cylinders,gas,cadillac,4wd,2005,salvage,108000.0,black,39.959,-76.6592,40.590752,-77.209755,0
ny,7499,excellent,,gas,saturn,4wd,2009,clean,108640.0,black,42.897294,-78.697401,42.165726,-74.948051,0
ca,19999,,6 cylinders,gas,dodge,rwd,2013,clean,62322.0,black,40.57109,-122.360944,36.116203,-119.681564,13
ne,12995,,8 cylinders,other,ford,4wd,2011,clean,189691.0,,40.7378,-96.8445,41.12537,-98.268082,7
ca,8000,,,gas,jeep,4wd,1987,clean,185000.0,,36.7377,-119.7843,36.116203,-119.681564,5
pa,8451,,,gas,hyundai,4wd,2017,clean,122588.0,,40.89333,-74.164125,40.590752,-77.209755,1
mi,9885,excellent,4 cylinders,gas,chevrolet,,2014,,130913.0,,42.300673,-8424108.0,43.326618,-84.536095,4
wi,3995,excellent,4 cylinders,gas,toyota,fwd,2003,clean,137000.0,grey,43.943579,-88.583707,44.268543,-89.616508,4
pa,38990,good,,electric,tesla,,2020,clean,9665.0,white,40.68,-75.22,40.590752,-77.209755,9
wa,11980,,4 cylinders,gas,chrysler,fwd,2016,clean,104289.0,black,47.692931,-117.411632,47.400902,-121.490494,14
ok,13500,excellent,4 cylinders,gas,ford,fwd,2013,clean,90058.0,white,33.23897,-9750184.0,35.565342,-96.928917,6
tx,29900,,,gas,chevrolet,4wd,2017,clean,119607.0,white,33.19787,-102.272944,31.054487,-97.563461,1
ak,8000,excellent,8 cylinders,gas,ford,4wd,1999,clean,75000.0,green,61.1194,-149.8974,61.370716,-152.404419,2
in,27990,good,6 cylinders,gas,acura,,2018,clean,30791.0,,37.98,-87.54,39.849426,-86.258278,9
al,33590,good,,other,toyota,,2014,clean,55251.0,red,34.57,-86.98,32.806671,-86.79113,9
ia,90000,like new,,gas,chevrolet,,1958,clean,70000.0,,41.207,-95.956,42.011539,-93.210526,5
ny,6700,excellent,6 cylinders,gas,nissan,4wd,2011,clean,171000.0,grey,40.7051,-73.243,42.165726,-74.948051,0
tx,55995,,,other,gmc,4wd,2015,clean,109303.0,white,3064714.0,-97.839307,31.054487,-97.563461,12
wa,22850,good,4 cylinders,gas,bmw,,2015,clean,43642.0,,48.7542,-122.471,47.400902,-121.490494,14
nc,9995,,,gas,honda,4wd,2010,,123226.0,black,35.721652,-81.345462,35.630066,-79.806419,1
sc,39590,good,8 cylinders,gas,ford,rwd,2020,clean,1988.0,black,34.83,-82.37,33.856892,-80.945007,6
nj,17500,good,6 cylinders,gas,ford,,2017,clean,89700.0,black,40.8453,-74.7019,40.298904,-74.521011,1
fl,12200,,,gas,kia,,2017,clean,48013.0,white,28.567037,-81.291542,27.766279,-81.686783,11
tn,47893,,,diesel,ram,,2017,clean,104974.0,,36.2245,-79.8901,35.747845,-86.692345,12
il,17995,,,gas,gmc,,2013,clean,160287.0,,38.691701,-9009272.0,40.349457,-88.986137,1
pa,13590,good,,diesel,volkswagen,fwd,2012,clean,92242.0,white,40.43,-79.97,40.590752,-77.209755,10
wa,4200,,,gas,toyota,fwd,2009,clean,211700.0,grey,47.687,-118.172,47.400902,-121.490494,14
tx,51495,,,gas,infiniti,,2019,clean,23193.0,white,26.193466,-98.145378,31.054487,-97.563461,9
sc,37583,,8 cylinders,gas,toyota,4wd,2015,clean,84462.0,white,,,33.856892,-80.945007,7
ca,9500,excellent,6 cylinders,gas,bmw,,2011,clean,136000.0,,33.743904,-116.359028,36.116203,-119.681564,13
mi,30990,good,,gas,ford,,2019,clean,5468.0,white,42.77,-86.1,43.326618,-84.536095,9
or,40991,,,gas,ford,4wd,2019,clean,1722.0,white,4455524.0,-121.26973,44.572021,-122.070938,9
ri,28990,good,6 cylinders,gas,toyota,,2016,clean,72555.0,,41.82,-71.41,41.680893,-71.51178,9
fl,2000,excellent,,gas,chevrolet,,2017,clean,63000.0,silver,26161.0,-80.1517,27.766279,-81.686783,11
nj,47990,good,8 cylinders,diesel,ford,4wd,2014,clean,39253.0,white,40.468785,-74.281707,40.298904,-74.521011,12
ny,2900,good,4 cylinders,gas,mitsubishi,fwd,2004,clean,116000.0,white,41.3536,-74.1197,42.165726,-74.948051,4
ma,3195,excellent,5 cylinders,gas,volvo,4wd,2006,clean,191000.0,red,42.2541,-71.7746,42.230171,-71.530106,0
ca,5950,excellent,8 cylinders,gas,ford,4wd,2006,clean,199000.0,brown,39.527497,-119.775953,36.116203,-119.681564,13
tx,30995,excellent,,diesel,ram,4wd,2014,clean,226558.0,white,3372084.0,-9732436.0,31.054487,-97.563461,6
tx,35995,excellent,8 cylinders,gas,dodge,rwd,2020,clean,6111.0,,29.52414,-98.49926,31.054487,-97.563461,6
id,32995,,6 cylinders,diesel,ram,4wd,2013,clean,114151.0,white,42.551296,-114.465026,44.240459,-114.478828,9
tx,45995,,,other,ram,4wd,2013,clean,135068.0,,3064714.0,-97.839307,31.054487,-97.563461,12
tx,2950,,,gas,honda,,2001,clean,192000.0,,29.48386,-98.597788,31.054487,-97.563461,1
wi,37990,good,8 cylinders,gas,chevrolet,4wd,2019,clean,100156.0,silver,44.465754,-88.106358,44.268543,-89.616508,7
va,28990,good,,other,audi,,2018,clean,51504.0,blue,37.4,-79.19,37.769337,-78.169968,9
ca,4395,excellent,4 cylinders,gas,fiat,fwd,2012,clean,164000.0,red,37.6562,-122679.0,36.116203,-119.681564,13
in,39590,good,,other,infiniti,,2020,clean,8140.0,,40.47,-86.13,39.849426,-86.258278,9
tx,5900,good,4 cylinders,gas,chrysler,fwd,2013,clean,107063.0,brown,29.358741,-98.560407,31.054487,-97.563461,11
ky,36990,good,,gas,volvo,,2019,clean,8141.0,white,36.97,-86.44,37.66814,-84.670067,9
in,36900,,8 cylinders,gas,chevrolet,4wd,2018,clean,118021.0,white,40.833834,-81.338867,39.849426,-86.258278,7
tn,38900,excellent,8 cylinders,diesel,chevrolet,4wd,2012,clean,132000.0,silver,36.277274,-80.339826,35.747845,-86.692345,12
il,21499,,,gas,nissan,,2015,clean,72546.0,blue,38.696985,-90.405512,40.349457,-88.986137,1
la,31990,good,6 cylinders,gas,infiniti,fwd,2020,clean,27628.0,,33.779214,-84.411811,31.169546,-91.867805,10
az,10499,excellent,,gas,dodge,fwd,2017,clean,114850.0,white,32.260949,-110.96056,33.729759,-111.431221,11
nc,9995,,,gas,toyota,,2014,clean,224974.0,white,35.1061,-81.2068,35.630066,-79.806419,1
wa,17875,,,gas,chevrolet,rwd,2015,clean,62250.0,silver,48.460843,-122.343504,47.400902,-121.490494,10
fl,33990,good,,gas,audi,,2018,clean,26023.0,black,27.33,-82.54,27.766279,-81.686783,9
ct,2795,,4 cylinders,gas,honda,fwd,2004,clean,187956.0,,41.654092,-72.775884,41.597782,-72.755371,4
ca,17491,,,gas,chevrolet,,2017,clean,58572.0,silver,38.597771,-121.403061,36.116203,-119.681564,13
ia,4995,good,4 cylinders,gas,chevrolet,fwd,2012,clean,149127.0,red,4211896.0,-91.635014,42.011539,-93.210526,4
ca,8915,like new,4 cylinders,gas,hyundai,fwd,2015,clean,125437.0,red,40.4574,-122.3282,36.116203,-119.681564,13
or,18763,,4 cylinders,gas,subaru,,2016,clean,92980.0,white,45.4373,-122.6147,44.572021,-122.070938,14
ks,24990,good,,gas,ford,fwd,2018,clean,24652.0,silver,393.0,-95.69,38.5266,-96.726486,10
mi,8495,,,gas,ford,,2012,clean,184230.0,,43.1824,-84.1122,43.326618,-84.536095,1
ca,9990,,,gas,nissan,,2014,clean,112556.0,,359812.0,-120.61061,36.116203,-119.681564,13
wi,10000,like new,8 cylinders,gas,mercury,rwd,2004,clean,27000.0,custom,43.8479,-89.1232,44.268543,-89.616508,6
vt,13995,excellent,6 cylinders,gas,nissan,4wd,2014,clean,144000.0,black,43.4426,-71.6491,44.045876,-72.710686,0
wa,44999,,,diesel,nissan,4wd,2016,clean,37915.0,white,46.234838,-119.128015,47.400902,-121.490494,9
az,20852,,,gas,ford,4wd,2014,clean,93420.0,white,32.23539,-110.916482,33.729759,-111.431221,1
oh,41449,excellent,,gas,lincoln,4wd,2019,clean,21651.0,blue,40.573231,-84.184755,40.388783,-82.764915,0
ca,29876,excellent,4 cylinders,gas,gmc,,2019,,14739.0,,34.264798,-119.246834,36.116203,-119.681564,13
or,4895,excellent,4 cylinders,gas,honda,fwd,2006,clean,162000.0,grey,45.4762,-122.5596,44.572021,-122.070938,14
ia,5833,excellent,4 cylinders,gas,chevrolet,fwd,2011,clean,171208.0,white,42.457439,-92.332855,42.011539,-93.210526,4
nc,15900,excellent,8 cylinders,gas,ford,rwd,2008,clean,136096.0,black,34.7375,-77.4628,35.630066,-79.806419,6
ks,10999,excellent,,gas,mazda,fwd,2016,clean,65014.0,black,37.6662,-97.3165,38.5266,-96.726486,0
id,85994,excellent,8 cylinders,diesel,gmc,4wd,2018,clean,3400.0,black,43.60618,-116.341542,44.240459,-114.478828,12
va,39590,good,,other,ford,,2020,clean,2516.0,black,36.58,-79.4,37.769337,-78.169968,9
pa,15450,excellent,6 cylinders,gas,infiniti,4wd,2014,clean,88989.0,grey,40.208534,-79.94774,40.590752,-77.209755,0
mi,3995,,,gas,pontiac,,2008,clean,162815.0,,43.1824,-84.1122,43.326618,-84.536095,1
ca,24995,excellent,10 cylinders,gas,ford,rwd,2011,clean,104684.0,white,33.413999,-111.61968,36.116203,-119.681564,13
ga,10500,excellent,,gas,nissan,,2014,clean,130690.0,,34.187,-84.8204,33.040619,-83.643074,0
ct,6998,,,gas,subaru,,2009,clean,132128.0,blue,41.931038,-72.767128,41.597782,-72.755371,1
ny,7995,good,,gas,ford,fwd,2014,clean,79181.0,red,42.944115,-78.677566,42.165726,-74.948051,10
ar,25000,,,hybrid,hyundai,,2019,clean,39893.0,,36.370973,-93.577986,34.969704,-92.373123,1
ia,19019,,,gas,ford,4wd,2018,clean,37142.0,,4235934.0,-93.864974,42.011539,-93.210526,1
il,32990,good,,gas,hyundai,fwd,2020,clean,1343.0,red,41.64,-87.63,40.349457,-88.986137,10
ks,26990,good,8 cylinders,diesel,ford,4wd,2011,clean,147797.0,white,40.468785,-74.281707,38.5266,-96.726486,7
nj,5900,,8 cylinders,gas,gmc,4wd,2007,clean,186399.0,white,40.40825,-74.372882,40.298904,-74.521011,7
ca,25777,excellent,,gas,volvo,4wd,2017,clean,99030.0,,35.283445,-120.658029,36.116203,-119.681564,13
nc,27942,excellent,6 cylinders,gas,ford,,2014,clean,124519.0,grey,36.172812,-80.167732,35.630066,-79.806419,0
tx,4729,,4 cylinders,gas,pontiac,fwd,2009,clean,156740.0,white,27.7061,-97.3537,31.054487,-97.563461,11
or,10400,,4 cylinders,gas,toyota,4wd,2015,rebuilt,53000.0,,45.668979,-122.582188,44.572021,-122.070938,14
nj,4700,,4 cylinders,hybrid,toyota,fwd,2007,clean,147644.0,,40.40825,-74.372882,40.298904,-74.521011,6
tx,44900,,,diesel,ram,,2014,clean,152034.0,,30.663,-97.9316,31.054487,-97.563461,9
co,3500,fair,,gas,chevrolet,,2001,clean,204400.0,white,39.998,-105963.0,39.059811,-105.311104,6
pa,6999,,,gas,nissan,,2011,clean,79993.0,,39.904,-76401.0,40.590752,-77.209755,1
oh,38990,good,,other,acura,,2017,clean,9326.0,white,39.95,-821.0,40.388783,-82.764915,9
co,23590,good,6 cylinders,gas,nissan,fwd,2019,clean,32226.0,,38.82108,-104.82311,39.059811,-105.311104,10
wi,24950,,,gas,bmw,,2013,clean,87801.0,,44.8346,-91.5159,44.268543,-89.616508,9
nd,19990,excellent,4 cylinders,gas,chevrolet,rwd,2018,clean,49241.0,white,47.911024,-9745022.0,47.528912,-99.784012,2
oh,20990,good,,gas,honda,fwd,2020,clean,1668.0,white,41.47,-81.67,40.388783,-82.764915,10
al,32500,like new,6 cylinders,gas,ford,rwd,2019,clean,7700.0,grey,33.665947,-86.541135,32.806671,-86.79113,6
ca,9500,,,gas,toyota,,2005,clean,65652.0,red,33.7875,-117.8776,36.116203,-119.681564,13
nm,29999,,,gas,ford,,2019,clean,999999.0,,32.28915,-106.781659,34.840515,-106.248482,8
ar,6250,good,8 cylinders,gas,chevrolet,fwd,1984,clean,160000.0,red,34.786714,-91.925354,34.969704,-92.373123,5
ga,26990,good,,gas,audi,fwd,2017,clean,40992.0,black,33.75,-84.39,33.040619,-83.643074,10
ga,16497,,6 cylinders,gas,chevrolet,fwd,2017,clean,52365.0,silver,32.548807,-84.924106,33.040619,-83.643074,10
wi,5900,,,gas,honda,4wd,2011,clean,1.0,,41.622595,-87.633814,44.268543,-89.616508,1
ca,26990,good,,gas,cadillac,,2017,clean,41147.0,red,36.4,-119.38,36.116203,-119.681564,1
wi,34990,,,gas,gmc,4wd,2016,clean,109637.0,,45.1025,-91.49,44.268543,-89.616508,9
ca,24990,good,6 cylinders,other,ram,,2019,clean,29732.0,black,32.86,-117.24,36.116203,-119.681564,1
